gene,Fish_kME
isogroup33329,0
isogroup33330,0
isogroup33331,0
isogroup33332,0
isogroup33333,0
isogroup33336,0
isogroup33337,0
isogroup33338,0
isogroup33339,0
isogroup33340,0
isogroup33341,0
isogroup33342,0
isogroup33343,0
isogroup33344,0
isogroup33345,0
isogroup33346,0
isogroup33347,0
isogroup33348,0
isogroup33349,0
isogroup33350,0
isogroup33351,0
isogroup33352,0
isogroup33353,0
isogroup33354,0
isogroup33357,0
isogroup33358,0
isogroup33359,0
isogroup33361,0
isogroup33362,0
isogroup33363,0
isogroup33364,0
isogroup33365,0
isogroup33366,0
isogroup33367,0
isogroup33368,0
isogroup33369,0
isogroup33370,0
isogroup33371,0
isogroup33372,0
isogroup33373,0
isogroup33374,0
isogroup33376,0
isogroup33377,0
isogroup33378,0
isogroup33379,0
isogroup3338,0
isogroup33380,0
isogroup33382,0
isogroup33383,0
isogroup33384,0
isogroup33385,0
isogroup33386,0
isogroup33387,0
isogroup33388,0
isogroup33389,0
isogroup33390,0
isogroup33391,0
isogroup33392,0
isogroup33394,0
isogroup33395,0
isogroup33396,0
isogroup33397,0
isogroup33398,0
isogroup33399,0
isogroup334,0
isogroup33400,0
isogroup33401,0
isogroup33402,0
isogroup33403,0
isogroup33404,0
isogroup33405,0
isogroup33406,0
isogroup33407,0
isogroup33408,0
isogroup33409,0
isogroup33410,0
isogroup33411,0
isogroup33412,0
isogroup33413,0
isogroup33414,0
isogroup33415,0
isogroup33416,0
isogroup33417,0
isogroup33418,0
isogroup33419,0
isogroup33420,0
isogroup33421,0
isogroup33422,0
isogroup33423,0
isogroup33424,0
isogroup33425,0
isogroup33426,0
isogroup33427,0
isogroup33428,0
isogroup33429,0
isogroup33430,0
isogroup33431,0
isogroup33432,0
isogroup33433,0
isogroup33434,0
isogroup33435,0
isogroup33436,0
isogroup33437,0
isogroup33438,0
isogroup33439,0
isogroup33440,0
isogroup33441,0
isogroup33442,0
isogroup33443,0
isogroup33444,0
isogroup33445,0
isogroup33446,0
isogroup33447,0
isogroup33448,0
isogroup33450,0
isogroup33451,0
isogroup33453,0
isogroup33454,0
isogroup33455,0
isogroup33456,0
isogroup33457,0
isogroup33458,0
isogroup33459,0
isogroup3346,0
isogroup33460,0
isogroup33461,0
isogroup33462,0
isogroup33463,0
isogroup33464,0
isogroup33465,0
isogroup33466,0
isogroup33467,0
isogroup33468,0
isogroup33469,0
isogroup33470,0
isogroup33471,0
isogroup33472,0
isogroup33473,0
isogroup33474,0
isogroup33475,0
isogroup33476,0
isogroup33477,0
isogroup33478,0
isogroup33479,0
isogroup3348,0
isogroup33480,0
isogroup33481,0
isogroup33482,0
isogroup33483,0
isogroup33484,0
isogroup33485,0
isogroup33486,0
isogroup33487,0
isogroup33488,0
isogroup33489,0
isogroup33490,0
isogroup33491,0
isogroup33493,0
isogroup33494,0
isogroup33495,0
isogroup33496,0
isogroup33497,0
isogroup33498,0
isogroup33499,0
isogroup3350,0
isogroup33500,0
isogroup33502,0
isogroup33503,0
isogroup33504,0
isogroup33505,0
isogroup33506,0
isogroup33507,0
isogroup33508,0
isogroup33509,0
isogroup33510,0
isogroup33511,0
isogroup33512,0
isogroup33513,0
isogroup33514,0
isogroup33515,0
isogroup33516,0
isogroup33518,0
isogroup33519,0
isogroup3352,0
isogroup33520,0
isogroup33521,0
isogroup33522,0
isogroup33523,0
isogroup33524,0
isogroup33525,0
isogroup33526,0
isogroup33527,0
isogroup33528,0
isogroup33529,0
isogroup33530,0
isogroup33531,0
isogroup33532,0
isogroup33533,0
isogroup33534,0
isogroup33535,0
isogroup33536,0
isogroup33537,0
isogroup33538,0
isogroup33539,0
isogroup3354,0
isogroup33540,0
isogroup33541,0
isogroup33542,0
isogroup33543,0
isogroup33544,0
isogroup33545,0
isogroup33546,0
isogroup33547,0
isogroup33548,0
isogroup33549,0
isogroup33551,0
isogroup33552,0
isogroup33553,0
isogroup33554,0
isogroup33555,0
isogroup33556,0
isogroup33557,0
isogroup33559,0
isogroup33560,0
isogroup33561,0
isogroup33562,0
isogroup33563,0
isogroup33564,0
isogroup33565,0
isogroup33566,0
isogroup33567,0
isogroup33568,0
isogroup33569,0
isogroup33570,0
isogroup33571,0
isogroup33572,0
isogroup33573,0
isogroup33574,0
isogroup33575,0
isogroup33576,0
isogroup33577,0
isogroup33578,0
isogroup33579,0
isogroup33580,0
isogroup33581,0
isogroup33582,0
isogroup33583,0
isogroup33584,0
isogroup33586,0
isogroup33587,0
isogroup33588,0
isogroup33589,0
isogroup3359,0
isogroup33590,0
isogroup33591,0
isogroup33592,0
isogroup33593,0
isogroup33594,0
isogroup33595,0
isogroup33597,0
isogroup33598,0
isogroup33599,0
isogroup33600,0
isogroup33601,0
isogroup33602,0
isogroup33603,0
isogroup33604,0
isogroup33605,0
isogroup33606,0
isogroup33607,0
isogroup33608,0
isogroup33609,0
isogroup3361,0
isogroup33610,0
isogroup33611,0
isogroup33612,0
isogroup33613,0
isogroup33614,0
isogroup33615,0
isogroup33616,0
isogroup33617,0
isogroup33618,0
isogroup33619,0
isogroup33620,0
isogroup33621,0
isogroup33622,0
isogroup33623,0
isogroup33624,0
isogroup33625,0
isogroup33626,0
isogroup33627,0
isogroup33628,0
isogroup33629,0
isogroup33630,0
isogroup33631,0
isogroup33632,0
isogroup33633,0
isogroup33634,0
isogroup33635,0
isogroup33636,0
isogroup33637,0
isogroup33638,0
isogroup33639,0
isogroup3364,0
isogroup33640,0
isogroup33641,0
isogroup33642,0
isogroup33643,0
isogroup33645,0
isogroup33646,0
isogroup33647,0
isogroup33648,0
isogroup33649,0
isogroup33650,0
isogroup33651,0
isogroup33652,0
isogroup33653,0
isogroup33654,0
isogroup33655,0
isogroup33656,0
isogroup33657,0
isogroup33658,0
isogroup33659,0
isogroup33660,0
isogroup33661,0
isogroup33662,0
isogroup33663,0
isogroup33664,0
isogroup33665,0
isogroup33666,0
isogroup33667,0
isogroup33669,0
isogroup3367,0
isogroup33670,0
isogroup33671,0
isogroup33672,0
isogroup33673,0
isogroup33674,0
isogroup33675,0
isogroup33676,0
isogroup33677,0
isogroup33679,0
isogroup33680,0
isogroup33681,0
isogroup33682,0
isogroup33683,0
isogroup33684,0
isogroup33685,0
isogroup33686,0
isogroup33689,0
isogroup33690,0
isogroup33691,0
isogroup33692,0
isogroup33693,0
isogroup33694,0
isogroup33695,0
isogroup33696,0
isogroup33697,0
isogroup33698,0
isogroup33699,0
isogroup337,0
isogroup33700,0
isogroup33701,0
isogroup33702,0
isogroup33703,0
isogroup33704,0
isogroup33705,0
isogroup33706,0
isogroup33707,0
isogroup33708,0
isogroup33709,0
isogroup33710,0
isogroup33711,0
isogroup33712,0
isogroup33714,0
isogroup33715,0
isogroup33716,0
isogroup33717,0
isogroup33718,0
isogroup33719,0
isogroup33720,0
isogroup33721,0
isogroup33722,0
isogroup33723,0
isogroup33724,0
isogroup33725,0
isogroup33726,0
isogroup33727,0
isogroup33728,0
isogroup33729,0
isogroup33730,0
isogroup33731,0
isogroup33732,0
isogroup33733,0
isogroup33734,0
isogroup33735,0
isogroup33736,0
isogroup33737,0
isogroup33739,0
isogroup33740,0
isogroup33741,0
isogroup33742,0
isogroup33743,0
isogroup33744,0
isogroup33745,0
isogroup33746,0
isogroup33747,0
isogroup33748,0
isogroup33749,0
isogroup33750,0
isogroup33752,0
isogroup33753,0
isogroup33754,0
isogroup33755,0
isogroup33756,0
isogroup33757,0
isogroup33758,0
isogroup33759,0
isogroup33760,0
isogroup33761,0
isogroup33763,0
isogroup33764,0
isogroup33765,0
isogroup33766,0
isogroup33767,0
isogroup33768,0
isogroup33769,0
isogroup33770,0
isogroup33771,0
isogroup33772,0
isogroup33773,0
isogroup33774,0
isogroup33775,0
isogroup33776,0
isogroup33777,0
isogroup33778,0
isogroup33779,0
isogroup33780,0
isogroup33781,0
isogroup33782,0
isogroup33783,0
isogroup33784,0
isogroup33785,0
isogroup33786,0
isogroup33788,0
isogroup33789,0
isogroup33790,0
isogroup33791,0
isogroup33792,0
isogroup33793,0
isogroup33794,0
isogroup33795,0
isogroup33796,0
isogroup33797,0
isogroup33798,0
isogroup33799,0
isogroup33800,0
isogroup33801,0
isogroup33802,0
isogroup33803,0
isogroup33804,0
isogroup33805,0
isogroup33806,0
isogroup33808,0
isogroup33810,0
isogroup33812,0
isogroup33813,0
isogroup33814,0
isogroup33816,0
isogroup33819,0
isogroup33820,0
isogroup33822,0
isogroup33823,0
isogroup33824,0
isogroup33825,0
isogroup33826,0
isogroup33831,0
isogroup33834,0
isogroup33836,0
isogroup33839,0
isogroup33842,0
isogroup33855,0
isogroup33858,0
isogroup33860,0
isogroup33864,0
isogroup33866,0
isogroup33868,0
isogroup33872,0
isogroup33873,0
isogroup33882,0
isogroup33883,0
isogroup33884,0
isogroup33886,0
isogroup33888,0
isogroup3389,0
isogroup33890,0
isogroup33891,0
isogroup33901,0
isogroup33905,0
isogroup33911,0
isogroup33914,0
isogroup33915,0
isogroup33916,0
isogroup33918,0
isogroup33919,0
isogroup33923,0
isogroup33925,0
isogroup33926,0
isogroup3393,0
isogroup33930,0
isogroup3394,0
isogroup33944,0
isogroup33945,0
isogroup33951,0
isogroup33953,0
isogroup33954,0
isogroup33955,0
isogroup33956,0
isogroup33960,0
isogroup33966,0
isogroup33968,0
isogroup33974,0
isogroup33975,0
isogroup33980,0
isogroup33983,0
isogroup33989,0
isogroup33990,0
isogroup33993,0
isogroup34000,0
isogroup34004,0
isogroup34010,0
isogroup34012,0
isogroup34013,0
isogroup34014,0
isogroup34018,0
isogroup34020,0
isogroup34021,0
isogroup34022,0
isogroup34025,0
isogroup34027,0
isogroup34031,0
isogroup34035,0
isogroup34036,0
isogroup34042,0
isogroup34044,0
isogroup34045,0
isogroup34047,0
isogroup34048,0
isogroup34051,0
isogroup34052,0
isogroup34053,0
isogroup34055,0
isogroup3406,0
isogroup34060,0
isogroup34061,0
isogroup34062,0
isogroup34063,0
isogroup34064,0
isogroup34074,0
isogroup34077,0
isogroup34079,0
isogroup34082,0
isogroup34091,0
isogroup34093,0
isogroup34103,0
isogroup34106,0
isogroup3411,0
isogroup34117,0
isogroup34118,0
isogroup34126,0
isogroup34127,0
isogroup34131,0
isogroup34137,0
isogroup34138,0
isogroup34139,0
isogroup34154,0
isogroup34156,0
isogroup3416,0
isogroup34163,0
isogroup34171,0
isogroup34178,0
isogroup34179,0
isogroup34187,0
isogroup34189,0
isogroup34194,0
isogroup34203,0
isogroup34222,0
isogroup34228,0
isogroup34232,0
isogroup34233,0
isogroup34234,0
isogroup34238,0
isogroup34241,0
isogroup34245,0
isogroup34247,0
isogroup34252,0
isogroup34255,0
isogroup34265,0
isogroup34271,0
isogroup34273,0
isogroup34289,0
isogroup34290,0
isogroup343,0
isogroup34328,0
isogroup34336,0
isogroup34338,0
isogroup34339,0
isogroup3434,0
isogroup34340,0
isogroup34341,0
isogroup34342,0
isogroup34346,0
isogroup34349,0
isogroup3435,0
isogroup34351,0
isogroup34352,0
isogroup34354,0
isogroup34356,0
isogroup34358,0
isogroup34359,0
isogroup34361,0
isogroup34362,0
isogroup34363,0
isogroup34364,0
isogroup34368,0
isogroup34369,0
isogroup34372,0
isogroup34373,0
isogroup34374,0
isogroup34379,0
isogroup34381,0
isogroup34384,0
isogroup34386,0
isogroup34387,0
isogroup34388,0
isogroup34390,0
isogroup34391,0
isogroup34397,0
isogroup34398,0
isogroup34399,0
isogroup34401,0
isogroup34402,0
isogroup34407,0
isogroup34411,0
isogroup34413,0
isogroup34415,0
isogroup34416,0
isogroup34418,0
isogroup34421,0
isogroup34423,0
isogroup34424,0
isogroup34425,0
isogroup34426,0
isogroup34427,0
isogroup34437,0
isogroup34438,0
isogroup34439,0
isogroup34442,0
isogroup34444,0
isogroup34448,0
isogroup34450,0
isogroup34453,0
isogroup34455,0
isogroup34460,0
isogroup34466,0
isogroup34471,0
isogroup34472,0
isogroup34478,0
isogroup34480,0
isogroup34483,0
isogroup34484,0
isogroup34485,0
isogroup34487,0
isogroup34488,0
isogroup34493,0
isogroup34495,0
isogroup34498,0
isogroup3450,0
isogroup34500,0
isogroup34502,0
isogroup34505,0
isogroup34510,0
isogroup34516,0
isogroup34519,0
isogroup34520,0
isogroup34522,0
isogroup34524,0
isogroup34525,0
isogroup34530,0
isogroup34531,0
isogroup3454,0
isogroup34541,0
isogroup34542,0
isogroup34543,0
isogroup34547,0
isogroup34548,0
isogroup3455,0
isogroup34554,0
isogroup34555,0
isogroup34558,0
isogroup3456,0
isogroup34562,0
isogroup34565,0
isogroup3457,0
isogroup34576,0
isogroup34578,0
isogroup34580,0
isogroup34581,0
isogroup34585,0
isogroup34589,0
isogroup34593,0
isogroup34594,0
isogroup34598,0
isogroup34599,0
isogroup346,0
isogroup34602,0
isogroup34606,0
isogroup34608,0
isogroup34613,0
isogroup34616,0
isogroup3462,0
isogroup34623,0
isogroup34624,0
isogroup34625,0
isogroup34628,0
isogroup34630,0
isogroup34637,0
isogroup34639,0
isogroup34640,0
isogroup34648,0
isogroup34655,0
isogroup34656,0
isogroup34657,0
isogroup34661,0
isogroup34666,0
isogroup34679,0
isogroup34681,0
isogroup34682,0
isogroup34683,0
isogroup34687,0
isogroup34688,0
isogroup34704,0
isogroup34712,0
isogroup34713,0
isogroup34717,0
isogroup3472,0
isogroup34723,0
isogroup34724,0
isogroup34726,0
isogroup34728,0
isogroup34731,0
isogroup34736,0
isogroup34738,0
isogroup34740,0
isogroup34741,0
isogroup34744,0
isogroup34745,0
isogroup34754,0
isogroup34755,0
isogroup34756,0
isogroup3476,0
isogroup34761,0
isogroup34763,0
isogroup34765,0
isogroup34769,0
isogroup34771,0
isogroup34774,0
isogroup3478,0
isogroup34794,0
isogroup34795,0.573706412540468
isogroup34799,0
isogroup3480,0
isogroup34808,0
isogroup3483,0
isogroup34840,0
isogroup34843,0
isogroup34845,0
isogroup34847,0
isogroup34849,0
isogroup34850,0
isogroup34857,0
isogroup3486,0
isogroup34863,0
isogroup34867,0
isogroup3487,0
isogroup34870,0
isogroup34871,0
isogroup34874,0
isogroup34875,0
isogroup34886,0
isogroup34888,0
isogroup34895,0
isogroup34913,0
isogroup34914,0
isogroup34915,0
isogroup34918,0
isogroup34923,0
isogroup34924,0
isogroup34926,0
isogroup34927,0
isogroup34929,0
isogroup3493,0
isogroup34931,0
isogroup34932,0
isogroup34934,0
isogroup34936,0
isogroup34940,0
isogroup34941,0
isogroup34942,0
isogroup34943,0
isogroup34944,0
isogroup34945,0
isogroup34947,0
isogroup34948,0
isogroup34950,0
isogroup34951,0
isogroup34952,0
isogroup34955,0
isogroup34959,0
isogroup34961,0
isogroup34962,0
isogroup34963,0
isogroup34965,0
isogroup34967,0
isogroup34970,0
isogroup34972,0
isogroup34976,0
isogroup34977,0
isogroup34980,0
isogroup34981,0
isogroup34985,0
isogroup34986,0
isogroup34989,0
isogroup34990,0
isogroup34991,0
isogroup34996,0
isogroup34997,0
isogroup34999,0
isogroup35001,0
isogroup35004,0
isogroup35005,0
isogroup35006,0
isogroup35007,0
isogroup35008,0
isogroup35010,0
isogroup35012,0
isogroup35013,0
isogroup35017,0
isogroup35018,0
isogroup35021,0
isogroup3503,0
isogroup35030,0
isogroup35032,0
isogroup35034,0
isogroup3504,0
isogroup35040,0
isogroup35042,0
isogroup35044,0
isogroup35045,0
isogroup35048,0
isogroup35049,0
isogroup35050,0
isogroup35051,0
isogroup35056,0
isogroup35057,0
isogroup35059,0
isogroup35065,0
isogroup35069,0
isogroup35071,0
isogroup35072,0
isogroup35081,0
isogroup35084,0
isogroup35098,0
isogroup3510,0
isogroup35101,0
isogroup35102,0
isogroup35103,0
isogroup35109,0
isogroup35110,0
isogroup35111,0
isogroup35119,0
isogroup35121,0
isogroup35125,0
isogroup35127,0
isogroup35129,0
isogroup35131,0
isogroup35135,0
isogroup35140,0
isogroup35142,0
isogroup35147,0
isogroup35150,0
isogroup35152,0
isogroup35153,0
isogroup35159,0
isogroup3516,0
isogroup35163,0
isogroup35166,0
isogroup35171,0
isogroup35173,0
isogroup35177,0
isogroup35178,0
isogroup35181,0
isogroup35185,0
isogroup35189,0
isogroup35192,0
isogroup35195,0
isogroup352,0
isogroup35205,0
isogroup35206,0
isogroup35208,0
isogroup3521,0
isogroup35219,0
isogroup35222,0
isogroup35226,0
isogroup35227,0
isogroup35229,0
isogroup35233,0
isogroup35235,0
isogroup35238,0
isogroup35239,0
isogroup3524,0
isogroup35246,0
isogroup35253,0
isogroup35260,0
isogroup35261,0
isogroup35274,0
isogroup35275,0
isogroup35282,0
isogroup35288,0
isogroup35290,0
isogroup35296,0
isogroup35297,0
isogroup35300,0
isogroup35301,0
isogroup35306,0
isogroup35307,0
isogroup35318,0
isogroup35319,0
isogroup35329,0
isogroup35331,0
isogroup35334,0
isogroup35335,0
isogroup35341,0
isogroup35344,0
isogroup35346,0
isogroup35350,0
isogroup35356,0
isogroup35357,0
isogroup35360,0
isogroup35362,0
isogroup35369,0
isogroup35371,0
isogroup35375,0
isogroup35380,0
isogroup35383,0
isogroup3540,0
isogroup35400,0
isogroup35401,0
isogroup35412,0
isogroup35414,0
isogroup3543,0
isogroup35438,0
isogroup35443,0
isogroup35446,0
isogroup35449,0
isogroup3545,0
isogroup35453,0
isogroup35456,0
isogroup3546,0
isogroup35471,0
isogroup35472,0
isogroup35482,0
isogroup35484,0
isogroup35488,0
isogroup35491,0
isogroup35504,0
isogroup35505,0
isogroup35513,0
isogroup35516,0
isogroup35539,0
isogroup35540,0
isogroup35541,0
isogroup35542,0
isogroup35543,0
isogroup35544,0
isogroup35546,0
isogroup35547,0
isogroup35548,0
isogroup35549,0
isogroup35550,0
isogroup35552,0
isogroup35553,0
isogroup35554,0
isogroup35555,0
isogroup35556,0
isogroup35558,0
isogroup35560,0
isogroup35563,0
isogroup35565,0
isogroup35566,0
isogroup35568,0
isogroup35569,0
isogroup35572,0
isogroup35573,0
isogroup35576,0
isogroup35581,0
isogroup35583,0
isogroup35584,0
isogroup35589,0
isogroup35591,0
isogroup35595,0
isogroup356,0
isogroup3560,0
isogroup35602,0
isogroup35605,0
isogroup35608,0
isogroup3561,0
isogroup35610,0
isogroup35612,0
isogroup35613,0
isogroup35614,0
isogroup35615,0
isogroup35616,0
isogroup35617,0
isogroup35620,0
isogroup35621,0
isogroup35624,0
isogroup35625,0
isogroup35627,0
isogroup35628,0
isogroup35630,0
isogroup35631,0
isogroup35635,0
isogroup35637,0
isogroup3564,0
isogroup35640,0
isogroup35643,0
isogroup35644,0
isogroup35645,0
isogroup35646,0
isogroup35647,0
isogroup35650,0
isogroup35656,0
isogroup35662,0
isogroup35663,0
isogroup35665,0
isogroup35667,0
isogroup35668,0
isogroup35675,0
isogroup35682,0
isogroup35686,0
isogroup35687,0
isogroup35688,0
isogroup35689,0
isogroup35691,0
isogroup35695,0
isogroup35698,0
isogroup35699,0
isogroup35701,0
isogroup35708,0
isogroup35709,0
isogroup3571,0
isogroup35712,0
isogroup35719,0
isogroup35720,0
isogroup35724,0
isogroup35725,0
isogroup35729,0
isogroup3573,0
isogroup35734,0
isogroup35735,0
isogroup35736,0
isogroup35739,0
isogroup35741,0
isogroup35743,0
isogroup35745,0
isogroup35747,0
isogroup3575,0
isogroup35750,0
isogroup35753,0
isogroup35755,0
isogroup35757,0
isogroup35759,0
isogroup35762,0
isogroup35764,0
isogroup35766,0
isogroup35772,0
isogroup35774,0
isogroup35780,0
isogroup35781,0
isogroup35783,0
isogroup3579,0
isogroup35800,0
isogroup35802,0
isogroup35808,0
isogroup35809,0
isogroup35812,0
isogroup35819,0
isogroup35826,0
isogroup35829,0
isogroup3583,0
isogroup35833,0
isogroup35836,0
isogroup35837,0
isogroup35846,0
isogroup35847,0
isogroup35849,0
isogroup35853,0
isogroup35856,0
isogroup3586,0
isogroup35861,0
isogroup35864,0
isogroup35870,0
isogroup35872,0
isogroup35878,0
isogroup35881,0
isogroup35887,0
isogroup35899,0
isogroup35900,0
isogroup35921,0
isogroup35923,0
isogroup35926,0
isogroup35928,0
isogroup35929,0
isogroup35937,0
isogroup35943,0
isogroup35952,0
isogroup35953,0
isogroup35955,0
isogroup35970,0
isogroup35978,0
isogroup35981,0
isogroup35987,0
isogroup35990,0
isogroup35991,0
isogroup35994,0
isogroup35997,0
isogroup35999,0
isogroup360,0
isogroup36000,0
isogroup36005,0
isogroup36010,0
isogroup36012,0
isogroup36035,0
isogroup36036,0
isogroup36041,0
isogroup36050,0
isogroup36051,0
isogroup36052,0
isogroup36065,0
isogroup36068,0
isogroup36071,0
isogroup36072,0
isogroup36077,0
isogroup36078,0
isogroup36083,0
isogroup36091,0
isogroup36095,0
isogroup36096,0
isogroup36104,0
isogroup36111,0
isogroup36112,0
isogroup36124,0
isogroup36129,0
isogroup36144,0
isogroup36146,0
isogroup36147,0
isogroup36148,0
isogroup36149,0
isogroup36150,0
isogroup36151,0
isogroup36154,0
isogroup36158,0
isogroup36159,0
isogroup36163,0
isogroup36165,0
isogroup3617,0
isogroup36170,0
isogroup36171,0
isogroup36172,0
isogroup36173,0
isogroup36180,0
isogroup36181,0
isogroup36188,0
isogroup36190,0
isogroup36191,0
isogroup36192,0
isogroup36194,0
isogroup36197,0
isogroup36201,0
isogroup36203,0
isogroup36204,0
isogroup36207,0
isogroup36208,0
isogroup36209,0
isogroup36210,0
isogroup36214,0
isogroup36217,0
isogroup3622,0.351762541566751
isogroup36221,0
isogroup36224,0
isogroup36226,0
isogroup36228,0
isogroup36231,0
isogroup36232,0
isogroup36233,0
isogroup36235,0
isogroup36237,0
isogroup36238,0
isogroup36241,0
isogroup36242,0
isogroup36243,0
isogroup36245,0
isogroup36246,0
isogroup36247,0
isogroup36250,0
isogroup36251,0
isogroup36258,0
isogroup36259,0
isogroup36262,0
isogroup36265,0
isogroup36266,0
isogroup36268,0
isogroup36272,0
isogroup36277,0
isogroup36278,0
isogroup36279,0
isogroup3628,0
isogroup36282,0
isogroup36284,0
isogroup36286,0
isogroup36288,0
isogroup36289,0
isogroup3629,0
isogroup36294,0
isogroup36299,0
isogroup36300,0
isogroup36307,0
isogroup36310,0
isogroup36318,0
isogroup3632,0
isogroup36325,0
isogroup36334,0
isogroup36336,0
isogroup36340,0
isogroup36344,0
isogroup36351,0
isogroup36352,0
isogroup36353,0
isogroup36354,0
isogroup36359,0
isogroup3636,0
isogroup36361,0
isogroup36363,0
isogroup36366,0
isogroup36368,0
isogroup36373,0
isogroup36375,0
isogroup36376,0
isogroup36378,0
isogroup3638,0
isogroup36381,0
isogroup36383,0
isogroup36384,0.31856918210895
isogroup36387,0
isogroup36390,0
isogroup36393,0
isogroup36396,0
isogroup36397,0
isogroup3640,0
isogroup36400,0
isogroup36402,0
isogroup36406,0
isogroup36408,0
isogroup3641,0
isogroup36410,0
isogroup36415,0
isogroup36416,0
isogroup36420,0
isogroup36421,0
isogroup36423,0
isogroup36431,0
isogroup36432,0.275665393714913
isogroup36440,0
isogroup36444,0
isogroup36447,0
isogroup36449,0
isogroup3645,0
isogroup36452,0
isogroup3646,0
isogroup36469,0
isogroup36470,0
isogroup36472,0
isogroup36475,0
isogroup36479,0
isogroup36480,0
isogroup3649,0
isogroup36491,0
isogroup36500,0
isogroup36501,0
isogroup36506,0
isogroup3651,0
isogroup36511,0
isogroup36512,0
isogroup36514,0
isogroup36515,0
isogroup36517,0
isogroup36523,0
isogroup36531,0
isogroup36534,0
isogroup36542,0
isogroup36543,0
isogroup36546,0
isogroup36553,0
isogroup36555,0
isogroup36559,0
isogroup36568,0
isogroup36569,0
isogroup3657,0
isogroup36572,0
isogroup36576,0
isogroup36577,0
isogroup36591,0
isogroup36592,0
isogroup36596,0
isogroup36601,0
isogroup36602,0
isogroup36606,0
isogroup36609,0
isogroup3661,0
isogroup3662,0
isogroup36621,0
isogroup36623,0
isogroup36624,0
isogroup36629,0
isogroup36632,0
isogroup36639,0
isogroup3664,0
isogroup36644,0
isogroup36653,0
isogroup3666,0
isogroup36667,0
isogroup36670,0
isogroup36680,0
isogroup36690,0
isogroup36693,0
isogroup367,0
isogroup36707,0
isogroup36709,0
isogroup3671,0
isogroup36711,0
isogroup36713,0
isogroup36715,0
isogroup36716,0
isogroup36717,0
isogroup36718,0
isogroup36721,0
isogroup36725,0
isogroup36726,0
isogroup36730,0
isogroup36731,0
isogroup36737,0
isogroup36741,0
isogroup36745,0
isogroup36749,0
isogroup36750,0
isogroup36753,0
isogroup36754,0
isogroup36757,0
isogroup36759,0
isogroup36761,0
isogroup36763,0
isogroup36764,0
isogroup36765,0
isogroup36766,0
isogroup36767,0
isogroup36769,0
isogroup36771,0
isogroup36773,0
isogroup36774,0
isogroup36776,0
isogroup36777,0
isogroup36779,0
isogroup3678,0
isogroup36781,0
isogroup36784,0
isogroup36785,0
isogroup36786,0
isogroup36789,0
isogroup3679,0
isogroup36792,0
isogroup36794,0
isogroup36798,0
isogroup36804,0
isogroup36806,0
isogroup36808,0
isogroup3681,0
isogroup36814,0
isogroup36816,0
isogroup3682,0
isogroup36821,0
isogroup36822,0
isogroup36826,0
isogroup36829,0
isogroup36837,0
isogroup3684,0
isogroup36840,0
isogroup36843,0
isogroup36844,0
isogroup36848,0
isogroup3685,0
isogroup36850,0
isogroup36853,0
isogroup36857,0
isogroup36858,0
isogroup3686,0
isogroup36862,0
isogroup36863,0
isogroup36874,0
isogroup36875,0
isogroup36876,0
isogroup36879,0
isogroup36880,0
isogroup36883,0
isogroup36886,0
isogroup36889,0
isogroup3689,0
isogroup36890,0
isogroup36897,0
isogroup36899,0
isogroup36900,0
isogroup36903,0
isogroup36904,0
isogroup36909,0
isogroup36911,0
isogroup36912,0
isogroup36914,0
isogroup36916,0
isogroup36920,0
isogroup36927,0
isogroup36929,0
isogroup36930,0
isogroup36931,0
isogroup36932,0
isogroup36935,0
isogroup36937,0
isogroup36938,0
isogroup36941,0
isogroup36942,0
isogroup36943,0
isogroup36949,0
isogroup36953,0
isogroup36958,0
isogroup36963,0
isogroup36964,0
isogroup36969,0
isogroup3697,0
isogroup36970,0
isogroup36975,0
isogroup3698,0
isogroup36987,0
isogroup3699,0
isogroup36990,0
isogroup36991,0
isogroup36995,0
isogroup37004,0
isogroup37005,0
isogroup3701,0
isogroup37012,0
isogroup37013,0
isogroup37019,0
isogroup37021,0
isogroup37022,0
isogroup37029,0
isogroup3703,0
isogroup37030,0
isogroup3704,0
isogroup37040,0
isogroup37044,0
isogroup37047,0
isogroup37048,0
isogroup3705,0
isogroup37051,0
isogroup37052,0
isogroup37054,0
isogroup37058,0.413791233001484
isogroup37062,0
isogroup37065,0
isogroup37066,0
isogroup3709,0
isogroup37091,0
isogroup37094,0
isogroup37096,0
isogroup37100,0
isogroup37101,0
isogroup37104,0
isogroup3711,0
isogroup37110,0
isogroup37115,0
isogroup3712,0
isogroup37120,0
isogroup37121,0
isogroup37122,0
isogroup37128,0
isogroup37129,0
isogroup37134,0
isogroup37135,0
isogroup3714,0
isogroup37146,0
isogroup3715,0
isogroup3716,0
isogroup37163,0
isogroup37164,0
isogroup37166,0
isogroup37168,0
isogroup37170,0
isogroup37171,0
isogroup37172,0
isogroup37174,0
isogroup37179,0
isogroup37183,0
isogroup37187,0
isogroup3720,0
isogroup37208,0
isogroup37213,0
isogroup3723,0
isogroup37241,0
isogroup37251,0
isogroup37254,0
isogroup37260,0
isogroup37262,0
isogroup37274,0.163735735227981
isogroup3728,0
isogroup37289,0
isogroup3729,0
isogroup3730,0
isogroup3733,0
isogroup3734,0
isogroup3737,0
isogroup3739,0
isogroup3741,0
isogroup3745,0
isogroup3748,0
isogroup3749,0
isogroup3750,0
isogroup3755,0
isogroup3756,0
isogroup3758,0
isogroup3769,0
isogroup3770,0
isogroup3779,0
